transaction_id,user_id,date,amount,type,category,narration,payment_mode
TXN_6E40024E,2654,2025-06-05,414.47,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_7F1CC5F1,2654,2025-06-09,124.84,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_2825B221,2654,2025-06-11,111.5,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_2A6FD4E6,2654,2025-06-21,153.2,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_D723FD2B,2654,2025-06-01,364.11,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_EEF1453A,2654,2025-07-01,85533.33,CREDIT,SALARY,SALARY CREDIT - TCS CORP,ACH
TXN_EAFFFB49,2654,2025-07-05,16807.3,DEBIT,RENT,UPI - RENT TO LANDLORD,UPI
TXN_77C0491E,2654,2025-07-08,15986.18,DEBIT,INVESTMENT,KFINTECH MF SIP,ACH
TXN_5BEAF578,2654,2025-07-27,228.19,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_C0EA47BC,2654,2025-07-03,216.37,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_4035DA4E,2654,2025-07-06,471.94,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_862B08CA,2654,2025-07-11,451.76,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_5C7F1543,2654,2025-07-09,208.77,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_C256FE70,2654,2025-07-25,157.48,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_11A4FFCC,2654,2025-07-10,296.28,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_12304DA9,2654,2025-07-09,327.62,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_37A0DE45,2654,2025-07-02,333.83,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_F388B6CD,2654,2025-07-10,110.28,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_9122A713,2654,2025-07-23,91.66,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_ABBB5A7C,2654,2025-07-12,310.44,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_D2A22460,2654,2025-07-05,250.4,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_8D19DBC6,2654,2025-07-24,475.09,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_08A74BB9,2654,2025-07-14,348.85,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_32EF68D9,2654,2025-07-25,276.51,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_0979A91E,2654,2025-07-25,148.88,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_543601AE,2654,2025-07-17,236.57,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_B9DC459E,2654,2025-07-03,443.59,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_823EEBCD,2654,2025-07-02,404.66,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_317BC3CF,2654,2025-07-19,276.13,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_B3F0AAA2,2654,2025-07-11,415.97,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_165F4626,2654,2025-07-04,339.33,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_98F05C8C,2654,2025-07-03,435.51,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_283F939A,2654,2025-07-26,64.48,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_6FABD3D1,2654,2025-07-17,222.79,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_02298D6D,2654,2025-07-18,243.45,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_0FEB396E,2654,2025-07-31,85533.33,CREDIT,SALARY,ACH CR - INFOSYS LTD,ACH
TXN_3DC462B3,2654,2025-08-04,16807.3,DEBIT,RENT,NEFT - NOBROKER RENT,UPI
TXN_660F5D43,2654,2025-08-07,15986.18,DEBIT,INVESTMENT,GROWW MUTUAL FUND,ACH
TXN_817E8790,2654,2025-07-24,135.88,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_FCCCD305,2654,2025-07-02,226.43,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_BDB1405E,2654,2025-07-18,477.41,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_7978ED4B,2654,2025-07-16,53.96,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_0BA08EE2,2654,2025-07-06,378.35,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_12F4C2DC,2654,2025-07-12,476.86,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_32B67EC0,2654,2025-07-15,422.63,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_C5926E4E,2654,2025-07-13,75.31,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_DEB701FC,2654,2025-07-21,418.53,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_3831DE41,2654,2025-07-06,476.85,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_59835A10,2654,2025-07-17,96.03,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_EFD5E2FE,2654,2025-07-27,41.53,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_0E645D4B,2654,2025-07-10,243.72,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_D8BE97CA,2654,2025-07-18,206.88,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_A488352F,2654,2025-07-08,242.68,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_BB107DD6,2654,2025-08-30,85533.33,CREDIT,SALARY,NEFT CR - GOOGLE INDIA,ACH
TXN_3A323C30,2654,2025-09-03,16807.3,DEBIT,RENT,UPI - RENT TO LANDLORD,UPI
TXN_60179F14,2654,2025-09-06,15986.18,DEBIT,INVESTMENT,KFINTECH MF SIP,ACH
TXN_2637EA94,2654,2025-08-02,396.17,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_9B9C097D,2654,2025-08-20,377.06,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_D1742ED1,2654,2025-08-08,130.68,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_F93C04B7,2654,2025-08-20,54.77,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_86B861C0,2654,2025-08-08,365.84,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_2877873E,2654,2025-08-15,143.11,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_682AB8DD,2654,2025-08-25,420.04,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_52B80203,2654,2025-08-05,261.71,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_231E180B,2654,2025-08-08,398.95,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_C9E0848A,2654,2025-08-19,303.08,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_346A7C87,2654,2025-08-08,172.78,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_09D23B77,2654,2025-08-22,269.35,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_0F9D1A46,2654,2025-08-10,161.07,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_69C83EAD,2654,2025-08-21,338.65,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_CEC3D02D,2654,2025-08-02,467.81,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_3AD3CB79,2654,2025-08-26,270.76,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_A70A059D,2654,2025-08-14,105.66,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_6EA96C75,2654,2025-08-06,371.94,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_40873054,2654,2025-09-29,85533.33,CREDIT,SALARY,SALARY CREDIT - TCS CORP,ACH
TXN_2631CCA7,2654,2025-10-03,16807.3,DEBIT,RENT,UPI - RENT TO LANDLORD,UPI
TXN_575898B4,2654,2025-10-06,15986.18,DEBIT,INVESTMENT,GROWW MUTUAL FUND,ACH
TXN_B4F4F1E3,2654,2025-09-26,243.73,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_470E9C6D,2654,2025-09-18,221.58,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_CAC1A69C,2654,2025-09-18,273.2,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_6A18D3C2,2654,2025-09-08,152.2,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_2B583169,2654,2025-09-21,74.79,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_3ED69FE1,2654,2025-09-28,203.27,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_048AD826,2654,2025-09-02,158.12,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_87922B76,2654,2025-09-28,72.03,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_F83B7012,2654,2025-09-16,131.91,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_45D64653,2654,2025-09-10,461.09,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_4E1682B3,2654,2025-09-07,452.35,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_35051A37,2654,2025-09-24,479.81,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_D76802E5,2654,2025-09-08,346.08,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_3045A8E0,2654,2025-09-13,442.66,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_7854508F,2654,2025-09-25,164.55,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_78056ACE,2654,2025-09-18,325.44,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_67EF96F8,2654,2025-09-09,198.24,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_6F85E7B8,2654,2025-09-15,83.39,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_3DAF39FE,2654,2025-09-25,409.48,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_D747790B,2654,2025-10-29,85533.33,CREDIT,SALARY,NEFT CR - GOOGLE INDIA,ACH
TXN_0E40424C,2654,2025-11-02,16807.3,DEBIT,RENT,NEFT - NOBROKER RENT,UPI
TXN_DD371EC0,2654,2025-11-05,15986.18,DEBIT,INVESTMENT,GROWW MUTUAL FUND,ACH
TXN_A06AFC12,2654,2025-10-19,420.2,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_B79F4E36,2654,2025-10-01,154.74,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_C37A204D,2654,2025-10-10,107.06,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_2E4AED31,2654,2025-10-08,207.13,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_81DB3043,2654,2025-10-16,282.28,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_37786836,2654,2025-10-09,375.88,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_2331FEF8,2654,2025-10-24,322.35,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_F79F2520,2654,2025-10-15,114.02,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_744DFFAC,2654,2025-10-06,101.58,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_85BC7253,2654,2025-10-06,443.44,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_D5C2A9D8,2654,2025-10-17,54.88,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_6053DA63,2654,2025-10-27,334.01,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_D9A2A9E2,2654,2025-10-14,100.5,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_9658B2AF,2654,2025-10-03,351.15,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_A5921EC9,2654,2025-10-07,262.52,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_F70EC1EB,2654,2025-10-02,311.85,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_3BFC7005,2654,2025-11-28,85533.33,CREDIT,SALARY,CMS SALARY CR - WIPRO,ACH
TXN_4B336C50,2654,2025-12-02,16807.3,DEBIT,RENT,UPI - RENT TO LANDLORD,UPI
TXN_38A29AF4,2654,2025-12-05,15986.18,DEBIT,INVESTMENT,ACH DR - ZERODHA SIP,ACH
TXN_755F3D30,2654,2025-11-01,47.36,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_37E1446E,2654,2025-11-18,470.09,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_9C797B2C,2654,2025-11-17,397.79,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_5D7DAA65,2654,2025-11-26,453.47,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_628E01E9,2654,2025-11-04,443.94,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_4A338C70,2654,2025-11-08,124.45,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_D0E5977D,2654,2025-11-27,195.95,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_C76274AA,2654,2025-11-03,204.14,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_BC160D07,2654,2025-11-15,288.6,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_545C0E99,2654,2025-11-10,340.98,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_793A0FC7,2654,2025-11-21,476.34,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_09BB5C44,2654,2025-11-03,218.32,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_B6BDB4A0,2654,2025-11-18,249.44,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_3DF32955,2654,2025-11-23,115.41,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_F216DF39,2654,2025-11-28,230.92,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_82417C70,2654,2025-11-19,470.02,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_912B79FA,2654,2025-11-17,444.43,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_F268F81C,2654,2025-11-07,436.56,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_77571A19,2654,2025-11-09,60.49,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_BFC93054,2654,2025-11-22,447.26,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_B85D44EB,2654,2025-11-06,448.66,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_90D68A47,2654,2025-11-01,463.05,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_F43A7708,2654,2025-11-25,401.1,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_F30EE2DB,2654,2025-11-03,171.68,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_597576CD,2654,2025-11-19,407.25,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_309F1BAC,2654,2025-11-22,434.47,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_DF7E75B6,2654,2025-11-13,372.47,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_81B5E78A,2654,2025-11-26,474.93,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_DE432F40,1056,2025-01-02,144666.67,CREDIT,SALARY,NEFT CR - GOOGLE INDIA,ACH
TXN_89127FB7,1056,2025-01-06,36837.92,DEBIT,RENT,UPI - RENT TO LANDLORD,UPI
TXN_20783C60,1056,2025-01-09,22423.33,DEBIT,INVESTMENT,ACH DR - ZERODHA SIP,ACH
TXN_44FDD3E9,1056,2025-01-08,409.02,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_CCC45B3E,1056,2025-01-20,378.36,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_DD02667E,1056,2025-01-25,183.61,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_BEA33BBF,1056,2025-01-26,476.74,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_31900964,1056,2025-01-08,196.56,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_0E8DE455,1056,2025-01-14,121.72,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_13BAD878,1056,2025-01-03,379.75,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_4F0E6D8A,1056,2025-01-26,148.44,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_F0F3FBBF,1056,2025-01-03,157.91,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_DEF25CC7,1056,2025-01-23,384.91,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_F1713883,1056,2025-01-24,211.43,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_134D9572,1056,2025-01-04,80.27,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_E5776E04,1056,2025-01-15,198.36,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_7CBF88E8,1056,2025-01-04,98.3,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_619C8553,1056,2025-01-14,237.49,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_6047F848,1056,2025-01-04,51.56,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_E083C7A2,1056,2025-01-18,80.95,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_124B269B,1056,2025-01-28,209.5,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_21566052,1056,2025-01-14,210.63,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_40602413,1056,2025-01-24,436.5,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_86291637,1056,2025-01-19,269.29,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_890A01ED,1056,2025-01-06,101.09,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_4A4F9054,1056,2025-01-09,256.97,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_136C6556,1056,2025-01-06,231.26,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_64988DC7,1056,2025-01-10,253.06,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_4B82CD29,1056,2025-01-12,150.75,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_75D16439,1056,2025-01-24,315.01,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_47B8E8A2,1056,2025-01-15,87.07,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_E7D51070,1056,2025-02-01,144666.67,CREDIT,SALARY,ACH CR - INFOSYS LTD,ACH
TXN_03A7BEAB,1056,2025-02-05,36837.92,DEBIT,RENT,NEFT - NOBROKER RENT,UPI
TXN_BBC85C0F,1056,2025-02-08,22423.33,DEBIT,INVESTMENT,GROWW MUTUAL FUND,ACH
TXN_94D5F4D8,1056,2025-02-26,419.37,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_D9EE3901,1056,2025-02-11,229.47,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_8FD6E5EF,1056,2025-02-10,181.09,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_FD5419EB,1056,2025-02-16,178.24,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_AB8A9559,1056,2025-02-11,168.24,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_AFD9D720,1056,2025-02-19,384.07,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_D3764477,1056,2025-02-13,163.33,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_643262EE,1056,2025-02-12,90.11,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_055D1891,1056,2025-02-19,478.8,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_679CB596,1056,2025-02-22,377.75,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_BC53263D,1056,2025-02-24,243.11,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_CC80909B,1056,2025-02-15,390.98,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_42FD5745,1056,2025-02-27,413.03,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_31D0E807,1056,2025-02-22,259.69,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_BCB5BC73,1056,2025-02-08,151.18,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_3C50030B,1056,2025-02-23,226.18,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_1358FD2D,1056,2025-02-03,237.59,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_F525E0AB,1056,2025-02-19,216.35,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_58BC379E,1056,2025-02-18,56.18,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_72D9D8E5,1056,2025-02-23,434.02,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_E00B4E72,1056,2025-02-04,378.34,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_25D5BE0F,1056,2025-02-06,324.68,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_FE7676F9,1056,2025-02-19,472.79,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_9D718A88,1056,2025-02-25,185.9,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_17D6C820,1056,2025-02-04,44.64,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_33187456,1056,2025-02-08,264.7,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_C414C936,1056,2025-02-15,204.61,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_704B5066,1056,2025-03-03,144666.67,CREDIT,SALARY,SALARY CREDIT - TCS CORP,ACH
TXN_C8A9F829,1056,2025-03-07,36837.92,DEBIT,RENT,NEFT - NOBROKER RENT,UPI
TXN_C3875137,1056,2025-03-10,22423.33,DEBIT,INVESTMENT,ACH DR - ZERODHA SIP,ACH
TXN_C74C4D78,1056,2025-03-04,169.99,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_1088B7BE,1056,2025-03-04,405.78,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_D583DFCB,1056,2025-03-12,177.23,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_4CA7A705,1056,2025-03-26,131.02,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_B19623DC,1056,2025-03-12,249.51,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_37A038B7,1056,2025-03-24,346.58,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_5738ECCC,1056,2025-03-03,172.12,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_7F86A271,1056,2025-03-01,413.64,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_DFBA6215,1056,2025-03-22,392.02,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_DCC6CED2,1056,2025-03-17,116.76,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_4A47AA37,1056,2025-03-11,286.33,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_E37F1F9A,1056,2025-03-08,391.01,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_AB2CD4AD,1056,2025-03-06,321.81,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_8BDC4A1F,1056,2025-03-13,52.84,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_2754CB07,1056,2025-03-15,300.57,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_3795A819,1056,2025-03-01,350.08,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_5307804E,1056,2025-03-09,371.02,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_1C77EA6C,1056,2025-03-19,84.77,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_D674AAE4,1056,2025-03-12,183.43,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_17E98D52,1056,2025-03-04,155.44,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_A65902C5,1056,2025-03-17,465.0,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_281F0CC0,1056,2025-03-20,211.0,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_524C68BF,1056,2025-03-19,90.26,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_51E97B0C,1056,2025-03-28,241.46,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_9CCC0CF2,1056,2025-03-27,336.38,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_BF8087D4,1056,2025-03-20,299.67,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_37643CDE,1056,2025-03-11,91.86,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_4E9F3F48,1056,2025-03-04,120.54,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_C2F409DE,1056,2025-03-17,210.92,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_11D14953,1056,2025-03-19,208.83,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_EA9A8D48,1056,2025-04-02,144666.67,CREDIT,SALARY,CMS SALARY CR - WIPRO,ACH
TXN_8FB7AF4E,1056,2025-04-06,36837.92,DEBIT,RENT,CRED RENT PAY,UPI
TXN_1B4CD48D,1056,2025-04-09,22423.33,DEBIT,INVESTMENT,KFINTECH MF SIP,ACH
TXN_379BE71E,1056,2025-04-18,113.42,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_EA623AF9,1056,2025-04-05,122.32,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_1E7E3FDC,1056,2025-04-20,63.59,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_F164E7E2,1056,2025-04-01,253.23,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_BAF6AF29,1056,2025-04-27,208.94,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_74E206B6,1056,2025-04-14,341.27,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_8E3C0516,1056,2025-04-23,409.55,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_9A745FD2,1056,2025-04-06,76.38,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_1DD713D4,1056,2025-04-26,374.86,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_FF95A33E,1056,2025-04-02,160.94,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_30E56063,1056,2025-04-06,383.53,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_B3C06639,1056,2025-04-18,264.75,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
